address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0xaec9e881094ad7ab458fc43d58417a2d4b515c0d,True,True,3,3,0,3,3,0,True,
0xaeca2b06980b18aaeab66cc8c045dcc67b1277a2,,,0,0,0,0,0,0,True,
0xaecb172a974904a800481b0854d41281141881b6,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 51596: invalid start byte
0xaecc2d2a3fb1d6b76d10cfa2ebfa7a699a9e9600,True,True,1,1,0,1,1,0,True,
0xaecf19d10c92f08457ed5cad8d9d5fd941221930,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xb0 in position 198: invalid start byte
0xaed1248aa72050cbf72f02467ce611dea2ce0305,True,True,2,2,0,2,2,0,True,
0xaed181eca1611a86f10b430c609b0bcb6e7c0ba2,,,0,0,0,0,0,0,True,
0xaed1be7bfd7f52dda602707883848637c798c669,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 2558: invalid start byte
0xaed206d6d77e34672721c4b0d2d42b6217658325,,,0,0,0,0,0,0,True,
0xaed4370b3d461b9cf2e4f257a4f265a4f4248b22,,,0,0,0,0,0,0,True,
0xaed4554111619d2998e4d32f3d2ce73d00673f27,True,True,2,2,0,2,2,0,True,
0xaed70862fd55d8b7127034dbacc3e35eb17c8176,True,True,2,2,0,2,2,0,True,
0xaed81ad2ff705ebab1134770e6709817ed45d626,True,True,1,1,0,1,1,0,True,
0xaed8d42feb9ae945dff7d7e2c2dba5fd6c2f7d03,,,0,0,0,0,0,0,True,
0xaed966eca5a19594fbade86010c5c7c028333a0e,True,True,1,1,0,1,1,0,True,
0xaed9b68d0a5e4e950381a7cc05aa3e378a1b635b,,,0,0,0,0,0,0,True,
0xaeda4bbc81f4d1695dbc97f3b0edad449a649cb4,True,True,1,1,0,1,1,0,True,
0xaeda514f21fd708e96583373681cbd36e4cd5c98,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xb5 in position 60: invalid start byte
0xaedbed39f5ad26aa93eeb71877c48aebebed331c,,,0,0,0,0,0,0,True,
0xaedc52e5b37d77049204fec38fbf039c63415456,True,True,1,1,0,1,1,0,True,
0xaedd7102018fe2f9b6dc56d7fda966326ece7f9e,,,0,0,0,0,0,0,True,
0xaede31213c15d2273c1871e716fc8e762d176564,True,True,0,0,0,0,3,0,True,
0xaedf6c8b3e50bf7ea578d0d30ecce488d72db074,,,0,0,0,0,0,0,True,
0xaee056c6c1071512657f094af550d1af74db0622,,,0,0,0,0,0,0,True,
0xaee17f8edb903a1082f6a08f430543424d7eca87,,,0,0,0,0,0,0,True,
0xaee1c60aae828ca8bc6135f832e44132a6429a79,,,0,0,0,0,0,0,True,
0xaee88df57cc6bd90f2967c7e79f9f6c16f1cf337,True,True,3,3,0,3,3,0,True,
0xaeea6798bdba7316e900256659cc605f767e4dca,True,True,1,1,0,1,1,0,True,
0xaeed349cdd52c8505be087969b397798ff8e6331,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xc9 in position 410: invalid continuation byte
0xaeee1670c25955748a11d41f1fc9397b29476582,,,0,0,0,0,0,0,True,
0xaeeec4f16bc0f4b3037e3b6737f7f0d7e2454a54,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa3 in position 3216: invalid start byte
0xaeefb5836c9b4fec6ccaa70967101e04883e52a1,,,0,0,0,0,0,0,True,
0xaef03b38d070890b485813e970f2758e0817e24d,,,0,0,0,0,0,0,True,
0xaef0dd4ee847cf6c60a5c804666bc32b41edc283,True,True,2,2,0,2,2,0,True,
0xaef0e6957d6cf619412afd3f4d210f14a5f52d7c,True,True,1,1,0,1,1,0,True,
0xaef15564aed6447ed3debd89c8f28c10a5a52eec,,,0,0,0,0,0,0,True,
0xaef2dd253116e83325ea3dd392c46f1322b53659,True,True,1,1,0,1,1,0,True,
0xaef57a545c3e780d0ca0e0bc3fceb5414d156f13,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 2433: invalid start byte
0xaef6bd644d6aabc451e90079109db54569632d34,True,True,1,1,0,1,1,0,True,
0xaef87192f6f867f761dce87f457ec375c90245bd,True,True,2,2,0,2,2,0,True,
0xaefad686f4b894ce4f9c74af755ab4651e420eba,True,True,2,2,0,2,2,0,True,
0xaefb534eaef097c41c28b58699adb7903c602b98,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xb0 in position 209: invalid start byte
0xaefb8a1ab8e5efcfa9530b5a1a6c0166e6cd25c6,True,True,1,1,0,1,1,0,True,
0xaefe05643b613823dbaf6245afb819fd56fbdd22,,,0,0,0,0,0,0,True,
0xaf006fb1453badba95c121d1a4144193b70975a6,True,True,1,1,0,1,1,0,True,
0xaf02cb402c5be35cc9ccee8e70f4afe5da2d9f7a,True,True,1,1,0,1,1,0,True,
0xaf03236beb891bedc6e90367787fa7f2e04ad7b3,True,True,2,2,0,2,2,0,True,
0xaf038b0290c35a3210d5cfda9f39ffceea1c1ea5,True,True,1,1,0,1,1,0,True,
0xaf03a016f20e8f21972288c77dff285d9cab87b0,,,0,0,0,0,0,0,True,
0xaf03be0017d0ba1c924b6c3de17e18d1be74b02a,True,True,1,1,0,1,1,0,True,
0xaf090f535f7fc85f4f2fa1ec5406e9f1a8957f16,,,0,0,0,0,0,0,True,
0xaf0b926aae5a2efe2218fc5534ed61458b12fbaa,True,True,1,1,0,1,1,0,True,
0xaf0e27602eaa73fdf4849806d75bdfc77fb95217,,,0,0,0,0,0,0,True,
0xaf0fb809d8a78184182d2867d0b772af72b90d90,True,True,1,1,0,1,1,0,True,
0xaf10132d5fab28a675720c7fe49fa60d7f55787c,,,0,0,0,0,0,0,True,
0xaf1043d3a468d2b5e52fbf29516905c1bc5ae648,True,True,1,1,0,1,1,0,True,
0xaf1119ac13da83961883773f715e58d43e2aae07,True,True,1,1,0,1,1,0,True,
0xaf11aa572b968241cba26bbe8ed13bc059dc440f,True,True,1,1,0,1,1,0,True,
0xaf1250fa68d7decd34fd75de8742bc03b29bd58e,True,True,1,1,0,1,1,0,True,
0xaf12b1b76202fdfd9e584e2e4e230250e8eb8494,True,True,1,1,0,1,1,0,True,
0xaf1357a05f06f194f1a41ae751280803b0b836a5,True,True,1,1,0,1,1,0,True,
0xaf13c1914b9547e6452b9ef7cd795c6dea761a25,True,True,1,1,0,1,1,0,True,
0xaf13d6c47cfc920ef67070c3450da659f2170342,,,0,0,0,0,0,0,True,
0xaf14dd7303493b2458a38e9e516b32b24c6006cd,True,True,1,1,0,1,1,0,True,
0xaf15af65ec992118fa3bb1bf732f36c3857687a5,True,True,1,1,0,1,1,0,True,
0xaf179683e07d6f9a8b0fdaf0e19d7825de1f8807,True,True,1,1,0,1,1,0,True,
0xaf1ab6ba36c1c8d17cf6cd7ee3880c19d660bb47,,,0,0,0,0,0,0,True,
0xaf1c1fcb294f73d2cd67085e88eeb1b242db3b0e,,,0,0,0,0,0,0,True,
0xaf1d2ac1b1f5986530c3b160c7a88a6be1143ee7,,,0,0,0,0,0,0,True,
0xaf21ae125cb7c6fb29798b5835b806aeb6cd9aae,True,True,0,0,0,1,1,0,True,
0xaf21b11245e2ce0d1a1ed95b8f0573d5ef4d50a1,True,True,1,1,0,1,1,0,True,
0xaf22dd0847b89bb70cf5c83a06a811e7dbcadc64,,,0,0,0,0,0,0,True,
0xaf22fbf1596739a1b753153f589db97f94431b10,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xd7 in position 56: invalid continuation byte
0xaf2725a637e4134587a7ff887c0bd6d20a49d739,,,0,0,0,0,0,0,True,
0xaf28902a20fe752c26258dad52587ad8765c247f,True,True,1,1,0,1,1,0,True,
0xaf29dfd8c92bd280cab6b7cb9107921f4c2fab1f,,,0,0,0,0,0,0,True,
0xaf2a9917d74d3609c99ec5cef6f183330589e3b2,,,0,0,0,0,0,0,True,
0xaf2dc9d375d3de6535d8c8aa2096371b8d5df8fd,True,True,1,1,0,1,1,0,True,
0xaf2de5cb07d8f5de2369ff104150fef9dc0e604b,True,True,2,2,0,2,2,0,True,
0xaf30132d04bc28126e0d479d40c8dffd1bc056e2,True,True,1,1,0,1,1,0,True,
0xaf314b469014d7ebd7bf336e512fd8c7e6b5e872,,,0,0,0,0,0,0,True,
0xaf314fb07130f787c6c8fd63ce77064d6eb3d8ff,True,True,1,1,0,1,1,0,True,
0xaf31604f0a88f7fcebc7d4cf4dd14653f4a6773c,,,0,0,0,0,0,0,True,
0xaf32b4e9605015332cd09c613dc8261f9c9f95d2,True,True,1,1,0,1,1,0,True,
0xaf343c416e4b7172f51133cd3c0438c195603b60,,,0,0,0,0,0,0,True,
0xaf34639af7b7eba6c80c48e1e89a70661d1aafef,True,True,1,1,0,1,1,0,True,
0xaf34a44ebf712ab571730bd0768dcb93572e246e,,,0,0,0,0,0,0,True,
0xaf350211414c5dc176421ea05423f0cc494261fb,True,True,1,1,0,1,1,0,True,
0xaf364474803e89250a46d592fef4cc4ef8270dd8,True,True,1,1,0,1,1,0,True,
0xaf367288cba21ce69c9470e45485cf797c3fecd5,True,True,2,2,0,2,2,0,True,
0xaf3709f737c2354de7a8d9f258e554c7c64a0386,,,0,0,0,0,0,0,True,
0xaf38668f4719ecf9452dc0300be3f6c83cbf3721,True,True,2,2,0,2,2,0,True,
0xaf38c3158e57b3b8a9e9f83850a756334bae941b,True,True,2,2,0,2,2,0,True,
